cliente_id,nome,cpf,data_cadastro,data_cancelamento,cidade,estado,plano,valor_mensalidade,notificacoes_7d,transacoes_30d,ticket_medio_30d,abriu_chamado,tempo_resposta_chamado_h,churn_30d
CLI008420,Natália Rodrigues,092.211.203-80,14/06/2025,,Recife,PE,Básico,"19,90",3,28.0,41.4,False,,False
CLI009794,Elaine Costa,26549780548,15-09-25,,São José dos Campos,SP,Básico,19.90,6,15.0,60.36,False,,False
CLI009495,Olívia Gomes,439.452.100-15,06-01-25,,Londrina,PR,Básico,19.90,10,0.0,0.0,True,4.3,False
CLI007381,Gabriel Mendes,22586832493,06-07-25,2026-04-27,Bragança,PA,Premium,"49,90",0,62.0,137.02,não,,True
CLI006637,Bruna Rocha,862.105.376-36,2026-01-01,,São José dos Campos,SP,Básico,"19,90",7,6.0,588047.02,False,,False
CLI000242,Gabriel Oliveira,68435282769,26/08/2025,,Uberlândia,MG,Premium,"R$ 49,90",0,55.0,54.6,False,,False
CLI002010,Vinícius Nunes,61230885262,10/04/2024,,Nova Iguaçu,RJ,Premium,"R$ 49,90",8,,0.0,False,,False
CLI006357,Bruna Pereira,13606814481,01/04/2026,,Santo André,SP,Premium,49.90,6,,0.0,False,,False
CLI003085,Maria Souza,321.792.266-13,2025-03-24,,São Luís,MA,Básico,19.90,5,19.0,160.39,False,,False
CLI006209,Rafaela Rodrigues,068.321.158-30,23/03/2026,2026-04-03,Santo André,SP,Básico,19.90,1,10.0,155.66,False,,True
CLI000901,Renato Costa,198.797.111-97,28/05/2025,,São Luís,MA,Básico,"19,90",10,22.0,91.04,False,,False
CLI005543,Lucas Oliveira,85170767680,24-02-24,,São Gonçalo,RJ,Premium,"49,90",9,18.0,102.03,True,9.3,False
CLI006008,Fernanda Pereira,833.597.631-76,03/09/2024,22-04-26,São Gonçalo,RJ,Básico,"19,90",1,,0.0,True,80.4,True
CLI007639,MARIANA VIEIRA,557.290.761-73,12-12-25,,Natal,RN,Premium,"R$ 49,90",12,16.0,112.9,False,,False
CLI006794,Helena Oliveira,57330057864,19/08/2024,,Juiz de Fora,MG,Premium,"R$ 49,90",4,62.0,24.29,não,,False
CLI008817,Gabriela Souza,276.527.265-04,30-03-26,,Joinville,SC,Básico,"19,90",2,7.0,106.7,False,,False
CLI007759,Larissa Araújo,988.348.981-09,24/02/2025,,Juiz de Fora,MG,Básico,"19,90",0,,0.0,não,,False
CLI004838,Carlos Ferreira,198.982.899-66,18/05/2024,09-04-26,Florianópolis,SC,Básico,"R$ 19,90",5,0.0,0.0,True,35.5,True
CLI002294,Patrícia Souza,457.600.277-63,2024-01-04,,Joinville,SC,Básico,19.90,2,22.0,56.78,sim,37.8,False
CLI006549,Gabriel Cavalcanti,80941830135,28-08-24,,Palmas,TO,Básico,"19,90",9,,0.0,False,,False
CLI007899,Renato Cardoso,25070114401,02/02/2024,,Osasco,SP,Básico,"19,90",5,15.0,206.97,False,,False
CLI009930,Bianca Mendes,525.027.729-57,2026-01-23,2026-04-06,Goiânia,GO,Básico,19.90,0,30.0,197.05,True,22.8,True
CLI004482, Sabrina Rocha,869.515.643-95,20-10-25,,Garanhuns,PE,Básico,"19,90",0,31.0,67.32,False,,False
CLI005303,Vinícius Araújo,498.965.745-98,11/03/2026,,Caicó,RN,Básico,19.90,3,22.0,663457.24,False,,False
CLI004606,Gabriel Pereira,766.931.040-54,08-02-25,,Estância,SE,Premium,49.90,0,41.0,57.57,não,,False
CLI003717,Leonardo Pereira,117.527.867-62,25/07/2025,,Campinas,SP,Premium,49.90,3,54.0,208.1,False,,False
CLI009442,Marcelo Pinto,41708592646,25/05/2024,,São Paulo,SP,Premium,49.90,8,60.0,55.1,False,,False
CLI006141,Amanda Ferreira,724.941.218-21,23/09/2025,,Brasília,Distrito Federal,Básico,19.90,9,,0.0,False,,False
CLI001765,Amanda Souza ,28804684572,28/09/2024,,Vitória,ES,Premium,"49,90",0,51.0,169.92,não,,False
CLI006599,Daniel Gomes,170.531.574-86,13/06/2025,13/04/2026,Caicó,RN,Premium,49.90,0,0.0,0.0,False,,True
CLI001550,Eduardo Oliveira,225.024.010-38,07/09/2025,2026-04-15,Curitiba,PR,Premium,"49,90",3,30.0,99.87,sim,50.8,True
CLI003030,Daniel Rodrigues,464.218.241-76,05/11/2025,,Joinville,SC,Premium,"49,90",0,,0.0,False,,False
CLI008669,Diego Nunes,301.915.559-82,2025-08-20,,Cuiabá,MT,Básico,19.90,9,,0.0,False,,False
CLI006299,Sérgio Marques,727.435.416-25,2024-07-27,,Pelotas,RS,Básico,19.90,0,18.0,86.85,False,,False
CLI006663,Rafael Martins,667.661.464-34,2026-03-21,,Belém,PA,Básico,19.90,2,40.0,63.78,True,5.4,False
CLI006627,Matheus Marques,463.020.207-32,01/07/2025,,Santo André,SP,Premium,49.90,6,66.0,12.19,True,12.2,False
CLI002045,Yasmin Nunes,35942834959,20-03-26,,Porto Alegre,RS,Básico,"19,90",4,13.0,2.98,False,,False
CLI000768,Mariana Barbosa,02893457203,12/02/2026,,Bragança,PA,Básico,"19,90",1,15.0,123.36,False,,False
CLI005694,Júlio Pinto,622.039.253-65,18/10/2025,,Iguatu,CE,Básico,"19,90",9,49.0,36.1,False,,False
CLI007871,Tatiane Oliveira,33299961442,2024-02-24,,Campo Grande,MS,Básico,"19,90",10,29.0,127.66,não,,False
CLI007796,Vinícius Mendes,88963978663,2024-11-01,,Duque de Caxias,RJ,Básico,19.90,0,5.0,174.29,não,,False
CLI001509,Vítor Cardoso,69043112927,01/03/2024,,Maringá,Paraná,Básico,"19,90",10,27.0,99.48,False,,False
CLI007231,Henrique Marques,898.501.700-51,20/06/2025,,Sorocaba,SP,Básico,19.90,5,29.0,280042.26,True,51.4,False
CLI007858,André Souza,175.195.042-09,08-03-25,,Caicó,RN,Premium,"R$ 49,90",3,37.0,78.37,False,,False
CLI003303,Gabriela Nunes,30953549403,2025-10-15,,Cuiabá,MT,Premium,49.90,1,,0.0,False,,False
CLI004518,Renato Mendes,107.103.707-52,01/07/2024,,Salvador,BA,Básico,19.90,2,6.0,35.42,False,,False
CLI004220,Rodrigo Santos,96689243847,20-05-25,,Maceió,AL,Básico,"R$ 19,90",3,18.0,113.43,não,,False
CLI009162,Juliana Gomes,587.693.650-38,14/12/2024,,Recife,PE,Básico,"19,90",12,18.0,87.01,não,,False
CLI008019,Karina Almeida,778.474.281-00,2024-02-19,,Manaus,AM,Premium,49.90,12,51.0,113.1,True,9.1,False
CLI003293,Vítor Araújo,546.420.538-82,25/01/2026,,Juiz de Fora,MG,Básico,"19,90",3,38.0,224.93,False,,False
CLI000820,Olívia Pereira,496.833.191-93,22/07/2024,2026-04-28,Florianópolis,SC,Básico,"19,90",3,18.0,38.56,False,,True
CLI001404,André Araújo,226.086.074-28,19/02/2024,,Vitória,ES,Básico,"19,90",6,27.0,87.87,False,,False
CLI001383,Maria Rocha,073.225.793-49,2024-02-28,,Goiânia,GO,Básico,"19,90",6,14.0,3.03,False,,False
CLI002149,Elaine Cavalcanti,885.175.818-14,30/11/2025,,Belo Horizonte,MG,Premium,49.90,10,56.0,139.42,False,,False
CLI006929,Tiago Rocha,103.814.234-74,2024-11-25,,Ribeirão Preto,SP,Básico,"19,90",5,0.0,0.0,False,,False
CLI005672,João Gomes,745.327.274-99,03-12-25,,Teresina,PI,Básico,"R$ 19,90",0,21.0,786497.62,False,,False
CLI001639,Vinícius Gomes,155.922.650-69,2025-08-28,,Joinville,SC,Básico,"R$ 19,90",8,27.0,77.88,False,,False
CLI005892,Karina Vieira,14183106842,29/05/2024,,Cajazeiras,PB,Básico,"R$ 19,90",1,7.0,121.49,False,,False
CLI007428,Rafael Vieira,280.515.441-77,01/09/2024,,São Gonçalo,RJ,Básico,"R$ 19,90",9,9.0,29.87,False,,False
CLI000609,Matheus Gomes,68676647562,15/07/2025,,Maringá,PR,Básico,"R$ 19,90",9,32.0,41.76,não,,False
CLI006908,Olívia Costa,330.065.408-04,06/03/2025,,Bragança,PA,Premium,"49,90",1,22.0,50.0,não,,False
CLI000400,André Costa,609.119.885-96,18-11-24,,Ribeirão Preto,SP,PREMIUM,"49,90",6,66.0,94.92,True,22.8,False
CLI007248,Carla Araújo,96057306146,20-11-25,,São José dos Campos,SP,Premium,"49,90",7,33.0,123.21,True,46.9,False
CLI006407,Bruna Almeida,53852600428,17/04/2024,,Garanhuns,PE,Básico,19.90,10,25.0,74.27,False,,False
CLI000883,Ricardo Ferreira,141.624.634-64,19/01/2026,,Brasília,DF,Básico,19.90,2,26.0,151.47,False,,False
CLI003566,Rodrigo Vieira,417.105.371-92,30-12-25,20/04/2026,Belo Horizonte,MG,Básico,"19,90",9,,0.0,True,28.3,True
CLI004286,Natália Pinto,087.595.905-41,2026-03-02,18-04-26,Iguatu,CE,Básico,"19,90",0,14.0,17.28,False,,True
CLI001180,Beatriz Rocha,197.833.626-42,2024-01-27,,Picos,PI,Premium,49.90,0,43.0,683104.31,True,2.2,False
CLI005449,André Moreira,27261988321,19/03/2025,,Pelotas,RS,Premium,"49,90",1,75.0,108.55,não,,False
CLI004245,Tatiane Nunes,99599058470,01/02/2024,,Picos,PI,Básico,19.90,10,11.0,51.27,False,,False
CLI005219,isabela barbosa,389.189.826-86,10-06-24,,São Bernardo do Campo,SP,Básico,"19,90",9,,0.0,False,,False
CLI003977,Rafaela Nunes,43438086076,23/11/2024,,Londrina,PR,Básico,"R$ 19,90",9,0.0,0.0,False,,False
CLI002131,Felipe Dias,734.243.256-84,11-04-24,,Recife,PE,Básico,"R$ 19,90",8,16.0,168.89,False,,False
CLI005079,Karina Ferreira,300.508.861-36,17/10/2025,,João Pessoa,PB,BASICO,"19,90",5,,0.0,False,,False
CLI000457,Marcelo Castro,89298271926,18-08-24,,Salinópolis,PA,Premium,"R$ 49,90",6,45.0,35.05,True,11.1,False
CLI005583,Henrique Mendes,251.412.002-55,2025-07-05,,Cuiabá,MT,Básico,"R$ 19,90",6,27.0,73.88,False,,False
CLI005176,Vinícius Vieira,143.636.267-20,11/07/2025,,Garanhuns,PE,Básico,19.90,1,5.0,114.0,False,,False
CLI001951,Karina Rodrigues,456.767.470-32,29/01/2024,,Caicó,RN,Premium,"R$ 49,90",5,32.0,72.73,False,,False
CLI005373,Fernanda Ferreira,923.726.188-04,2024-04-25,,Rio de Janeiro,RJ,Básico,"19,90",12,19.0,62.97,não,,False
CLI000690,Gabriela Marques,085.274.146-80,10/01/2024,,Cuiabá,MT,Básico,"R$ 19,90",3,34.0,66.23,False,,False
CLI009583,Ricardo Martins,967.019.644-37,2026-02-28,,Florianópolis,SC,BASICO,"19,90",3,16.0,134.68,não,,False
CLI006526,Amanda Pinto,201.999.133-59,04/10/2024,,Maringá,PR,Básico,"R$ 19,90",7,16.0,250.26,False,,False
CLI009838,Lucas Pereira,057.036.679-05,20/01/2025,,Teresina,PI,Básico,"19,90",12,19.0,100.9,False,,False
CLI006489,Vanessa Carvalho,509.848.781-56,2024-01-19,,Bragança,PA,Premium,49.90,1,23.0,108.3,False,,False
CLI006922,CARLOS COSTA,18672435447,2025-08-18,,Patos,PB,Básico,"19,90",9,36.0,15.78,True,79.1,False
CLI001954,Gabriela Nunes,29773926943,30/03/2026,,São Bernardo do Campo,SP,Básico,"19,90",12,21.0,88.32,False,,False
CLI007635,Carla Pereira,55389876985,03/01/2024,,São Gonçalo,RJ,Básico,"R$ 19,90",1,,0.0,False,,False
CLI005637,Daniela Barbosa,814.984.415-44,2025-02-06,,Belo Horizonte,MG,Premium,49.90,0,27.0,179.58,False,,False
CLI007155,Guilherme Mendes,502.830.468-54,2025-02-26,,Joinville,SC,Básico,"R$ 19,90",11,28.0,55.66,False,,False
CLI008439,Bruna Mendes,430.958.417-63,04/10/2024,,Juiz de Fora,MG,Básico,19.90,10,,0.0,False,,False
CLI006611,Patrícia Dias,53822077760,17/02/2026,,Maceió,AL,Premium,"R$ 49,90",10,54.0,87.83,True,21.0,False
CLI002711,Diego Costa,78462253339,29/03/2026,06/04/2026,Estância,SE,Básico,19.90,0,30.0,4.35,True,11.5,True
CLI008583,Vítor Oliveira,10018054878,2025-01-20,,Niterói,RJ,Premium,"49,90",9,26.0,38.51,False,,False
CLI003202,Pedro Martins,829.738.642-11,2026-03-22,,Aracaju,SE,Básico,19.90,1,9.0,141.58,False,,False
CLI004350,Thiago Carvalho,66727831782,16/01/2024,,Caxias do Sul,RS,Premium,"49,90",1,38.0,65.4,True,9.6,False
CLI004139,Eduarda Araújo,222.323.817-91,2025-01-09,,Itabaiana,SE,Básico,"R$ 19,90",3,,0.0,não,,False
CLI001885,Eduarda Vieira,739.243.109-31,05/01/2025,,Santo André,SP,BÁSICO,"19,90",9,20.0,183.27,False,,False
CLI008655,Bianca Rocha,17639164506,2024-09-07,,Palmas,TO,Básico,19.90,12,7.0,43.83,False,,False
CLI004486,Sérgio Pinto,543.095.359-96,07/07/2025,,Aracaju,SE,Básico,19.90,4,10.0,81.1,False,,False
CLI002495,Marcelo Mendes,505.655.723-54,2025-04-26,,Crateús,CE,Básico,19.90,10,46.0,26.16,False,,False
CLI005948,Fernanda Ribeiro,031.180.081-52,2025-06-14,,Bragança,PA,Básico,19.90,11,,0.0,False,,False
CLI003037,Diego Mendes,571.847.807-12,23-07-25,,São Gonçalo,RJ,Básico,"R$ 19,90",0,31.0,32.45,False,,False
CLI005778,João Santos,478.571.178-64,13-02-25,,Estância,SE,Premium,"49,90",2,41.0,28.04,não,,False
CLI003604,Karina Cavalcanti,10217583669,2025-07-23,,Santo André,SP,Premium,49.90,1,42.0,130.98,False,,False
CLI000846,  Vítor Rodrigues  ,391.383.183-95,04-01-25,,São Paulo,SP,Básico,"19,90",2,13.0,137.19,False,,False
CLI000543,Matheus Pinto,37234283817,25/03/2025,,Manaus,AM,Premium,"49,90",2,37.0,156.49,False,,False
CLI003725,Helena Ribeiro,52080952063,29/09/2025,,Crateús,CE,Premium,"49,90",10,46.0,45.2,False,,False
CLI004188,Letícia Carvalho,31999214474,15-12-24,,Goiânia,GO,Básico ,19.90,0,14.0,42.34,False,,False
CLI003680,Karina Rocha,467.493.994-01,01-04-24,23/04/2026,Curitiba,PR,Premium,"49,90",0,70.0,60.44,True,4.1,True
CLI008988,Lucas Mendes,54405815426,2025-04-02,,Recife,PE,Básico,"R$ 19,90",1,32.0,201.67,False,,False
CLI007968,Fernanda Moreira,242.992.423-61,08/01/2025,,Juiz de Fora,MG,PREMIUM,"49,90",11,29.0,54.11,False,,False
CLI008500,Otávio Rodrigues,45173102068,28-09-24,,Iguatu,CE,Básico,"19,90",4,24.0,85.85,False,,False
CLI006076,Larissa Cardoso,86292538802,27/03/2025,,Duque de Caxias,RJ,Básico,"19,90",1,31.0,163.93,False,,False
CLI007341,Karina Ferreira,91306326867,29/08/2025,,Santo André,SP,Básico,"19,90",5,40.0,149.66,False,,False
CLI008240,Rafaela Marques,08017679476,2024-03-11,,Caxias do Sul,RS,Premium,"49,90",6,22.0,43.27,False,,False
CLI007247,Natália Santos,837.183.438-03,14/07/2025,,Brasília,DF,Premium,49.90,1,37.0,48.27,não,,False
CLI009023,Ana Rodrigues,719.992.986-95,21/07/2024,,Natal,RN,Premium,"49,90",1,45.0,22.24,False,,False
CLI008305,Elaine Nunes,967.818.024-52,16-09-24,,São Luís,MA,Básico,"19,90",1,13.0,49.21,não,,False
CLI007138,Gabriel Cardoso,49357655656,18/03/2024,,Vitória,ES,PREMIUM,"49,90",0,51.0,65.35,False,,False
CLI002965,Igor Cavalcanti,21953187144,06-05-24,,Salinópolis,PA,Premium,"49,90",9,57.0,99.97,False,,False
CLI007560,Bianca Marques,159.133.129-04,22-02-24,,Picos,PI,Básico,19.90,9,12.0,62.96,True,23.5,False
CLI002530,Otávio Rocha,061.772.218-81,28-03-26,,Bragança,PA,Básico,"19,90",10,33.0,46.05,False,,False
CLI007285,João Carvalho,908.460.420-57,28-03-26,,Floriano,PI,Premium,"49,90",5,48.0,10.28,True,7.1,False
CLI005773,Maria Costa,332.724.541-79,2025-05-01,,Manaus,AM,Premium,"49,90",9,50.0,70.35,True,8.2,False
CLI001049,Patrícia Oliveira,57916825280,2025-10-02,20/04/2026,Salinópolis,PA,Básico,"R$ 19,90",5,17.0,90.05,não,,True
CLI007046,Olívia Ribeiro,644.582.491-30,13-11-24,,São José dos Campos,SP,Básico,"19,90",1,,0.0,não,,False
CLI001961,Beatriz Mendes,39738503339,06/09/2024,,Florianópolis,SC,Básico,"19,90",0,24.0,50.43,False,,False
CLI002531,Vítor Castro,587.146.267-51,17/10/2024,,Floriano,PI,Básico,19.90,6,22.0,105.69,False,,False
CLI008570,Guilherme Rodrigues,35881729669,2025-05-15,22/04/2026,Aracaju,SE,Básico,"R$ 19,90",0,30.0,940897.55,False,,True
CLI007604,Tatiane Cardoso,34494690033,2024-11-10,,Duque de Caxias,RJ,Básico,"19,90",11,17.0,89.92,não,,False
CLI006525,Sérgio Castro,538.170.635-75,2025-03-09,,Janaúba,MG,Básico,19.90,11,9.0,59.16,True,21.4,False
CLI000238,Tatiane Ribeiro,72103144183,2025-03-20,,Belém,PA,Premium,"R$ 49,90",0,71.0,275.71,False,,False
CLI004918,Débora Vieira,484.912.118-77,2024-12-05,,Niterói,RJ,Premium,"49,90",11,,0.0,False,,False
CLI006480,Elaine Barbosa,674.688.327-03,2025-04-09,,Belém,PA,Premium,"R$ 49,90",12,67.0,60.07,False,,False
CLI001134,Bruno Costa,842.160.239-94,19/07/2024,,Belo Horizonte,MG,Premium,49.90,5,47.0,73.13,False,,False
CLI006977,Daniela Pereira,107.879.336-47,19/04/2024,,Contagem,MG,Premium,49.90,12,38.0,390612.25,False,,False
CLI005902,Thiago Cavalcanti,628.972.950-05,2025-04-20,,Sorocaba,SP,Premium,"R$ 49,90",12,51.0,100.89,False,,False
CLI009073,Camila Ribeiro,214.338.917-63,19/05/2024,,Cajazeiras,PB,Premium,"49,90",0,39.0,235.92,False,,False
CLI004260,Letícia Castro,504.375.812-90,29-02-24,,Vitória,ES,Premium,49.90,6,,0.0,não,,False
CLI008856,Guilherme Rodrigues,44025523790,30-09-24,,São Bernardo do Campo,SP,Básico,"R$ 19,90",10,37.0,166.63,não,,False
CLI006966,Maria Souza,36359063956,2024-10-24,,Guarulhos,SP,Básico,"19,90",7,19.0,521908.49,False,,False
CLI009996,Sabrina Vieira,411.345.966-30,06-09-24,,Contagem,MG,Premium,"49,90",4,37.0,82.27,False,,False
CLI000793,Beatriz Rodrigues,93314086166,2025-07-20,,São Luís,MA,Básico,19.90,1,14.0,15.22,True,56.0,False
CLI001986,Vanessa Santos,839.577.339-93,17/01/2026,,São Luís,MA,Básico,"19,90",2,32.0,199.23,False,,False
CLI005657,Eduarda Lima,699.503.206-66,2025-09-17,,Maceió,AL,Premium,49.90,12,36.0,84.02,True,74.1,False
CLI009736,Vanessa Pereira,169.548.701-24,24/12/2024,,Rio de Janeiro,RJ,Básico,19.90,4,28.0,146.88,True,88.5,False
CLI007936,Olívia Rocha,62746562687,14/05/2024,,Belém,PA,Básico,19.90,0,24.0,55.98,False,,False
CLI006098,Ricardo Souza,943.911.754-53,05/04/2024,,Janaúba,MG,Premium,49.90,5,52.0,71.87,True,20.6,False
CLI005908,Sérgio Gomes,371.394.703-53,2025-07-07,,Curitiba,PR,Básico,"19,90",4,31.0,36.96,False,,False
CLI007374,Júlio Nunes,16240528281,2025-09-23,,Campinas,SP,Premium ,"49,90",4,8.0,120.34,False,,False
CLI008158,Rafaela Pereira,52796633836,05/11/2025,,Nova Iguaçu,RJ,Básico,"R$ 19,90",9,,0.0,False,,False
CLI002979,Sabrina Mendes,782.169.984-43,28/12/2024,,Caxias do Sul,RS,Básico,"19,90",0,38.0,185.98,False,,False
CLI008877,Patrícia Araújo,375.502.864-11,2025-03-13,,Campinas,SP,Básico,"19,90",9,28.0,185.74,False,,False
CLI009317,Diego Martins,663.157.168-73,17/05/2025,,Campo Grande,MS,Premium,"R$ 49,90",0,46.0,132.02,False,,False
CLI006722,Daniel Ribeiro,803.266.458-59,16/10/2025,2026-04-04,Campinas,SP,Básico,"19,90",0,,0.0,False,,True
CLI007843,Letícia Pinto,832.756.258-08,2024-06-02,,Patos,PB,Premium,49.90,8,11.0,31.84,False,,False
CLI005525,Olívia Vieira,60629207344,07/01/2024,,São José dos Campos,SP,Premium,"49,90",6,38.0,92.99,False,,False
CLI008737,Bruna Oliveira,325.594.643-74,29/05/2025,,São Luís,MA,Básico,"19,90",8,31.0,83.91,False,,False
CLI008234,Vanessa Gomes,414.067.711-80,26/12/2024,18/04/2026,Quixadá,CE,Premium,49.90,0,60.0,223.62,True,24.7,True
CLI008782,Bruna Rodrigues,721.697.472-31,2024-07-26,,Maceió,AL,Básico,19.90,9,9.0,36.57,False,,False
CLI008619,Débora Santos,65911861181,03-03-25,,Ribeirão Preto,SP,Básico,"R$ 19,90",12,5.0,171.23,False,,False
CLI007175,Carlos Dias,191.079.538-15,25-04-25,,São Gonçalo,RJ,Básico,19.90,7,32.0,69.42,False,,False
CLI003920,Otávio Vieira,104.506.014-98,2024-08-30,,Janaúba,MG,Básico,"19,90",9,,0.0,False,,False
CLI003139,Marcos Rocha,05165543266,25/10/2024,,Fortaleza,CE,Premium,"49,90",3,56.0,11.89,False,,False
CLI009432,Matheus Cardoso,19424809012,13/03/2025,,Pirapora,MG,Premium,"49,90",11,,0.0,True,22.2,False
CLI009950,Bruno Costa,89405667298,04/05/2024,,Manaus,AM,Premium,"49,90",6,30.0,195.37,False,,False
CLI005790,Bianca Rocha,47769761509,2025-06-01,21/04/2026,Janaúba,MG,Básico,19.90,3,26.0,84.8,False,,True
CLI004074,Helena Gomes,33229034100,2024-05-25,29/04/2026,Brasília,DF,Básico,"19,90",1,33.0,97.4,True,50.1,True
CLI003288,Isabela Vieira,728.091.971-54,2024-12-15,,Campinas,SP,Básico,"19,90",1,6.0,96.64,False,,False
CLI003230,Henrique Ribeiro,685.766.772-00,01/03/2024,,Itabaiana,SE,Básico,"R$ 19,90",7,36.0,83.59,False,,False
CLI001827,Fábio Moreira ,209.495.718-13,09/01/2025,,Juiz de Fora,MG,Básico,19.90,8,40.0,21.16,False,,False
CLI005549,Beatriz Almeida,441.934.369-77,07/03/2024,,Aracaju,SE,Básico,"19,90",0,30.0,91.28,False,,False
CLI000594,Daniel Cardoso,636.344.436-57,2025-01-11,,Maringá,PR,Básico,"19,90",7,29.0,496960.89,False,,False
CLI002726,Letícia Gomes,68723541904,01/07/2025,,Crateús,CE,Básico,"R$ 19,90",1,18.0,44.29,True,5.8,False
CLI004138,Ricardo Cavalcanti,974.209.933-03,2026-02-28,,Vitória,ES,Básico,"R$ 19,90",2,12.0,39.93,False,,False
CLI000561,Amanda Mendes,621.328.411-75,24/01/2024,,Belo Horizonte,MG,Básico,19.90,4,22.0,42.68,False,,False
CLI007407,Marcelo Souza,522.315.897-51,2025-11-30,,Picos,PI,Premium,"49,90",0,,0.0,True,4.7,False
CLI008822,João Rodrigues,498.187.230-23,15/11/2025,,Curitiba,PR,Básico,19.90,3,6.0,100.78,não,,False
CLI008401,Patrícia Oliveira,32384183728,10/02/2026,,Picos,PI,Básico,"R$ 19,90",7,27.0,148.2,True,53.7,False
CLI000244,Mariana Oliveira,699.445.206-80,21/09/2024,,Porto Alegre,RS,Premium,"49,90",3,,0.0,False,,False
CLI007269,Clara Castro,096.290.801-17,02/12/2024,,Sorocaba,SP,Premium,"R$ 49,90",7,20.0,83.56,False,,False
CLI005436,Gabriel Lima,604.295.654-94,04/09/2024,,Joinville,SC,Premium,"R$ 49,90",0,36.0,70.96,False,,False
CLI004438,Maria Vieira,36298943880,17-06-24,,Maceió,AL,Básico,"19,90",10,31.0,98.41,False,,False
CLI008334,Henrique Almeida,728.075.833-31,28/04/2024,,Duque de Caxias,RJ,Premium,"49,90",10,50.0,175.62,True,11.3,False
CLI008107,Beatriz Nunes,21369549878,19/11/2024,,Fortaleza,CE,Básico,19.90,11,32.0,167.39,True,23.8,False
CLI000406,Carla Dias,912.606.644-88,2024-12-30,,Quixadá,CE,Básico,"19,90",5,19.0,83.65,False,,False
CLI001443,Elaine Cardoso,711.113.360-75,2025-06-30,,Uberlândia,MG,Basico,"19,90",10,37.0,94.61,False,,False
CLI000262,Marcelo Oliveira,13262944481,03/05/2025,,Juiz de Fora,MG,Básico,"R$ 19,90",2,17.0,53.38,False,,False
CLI004407,Vanessa Cardoso,089.404.681-60,2024-03-25,,Floriano,PI,Básico,"19,90",5,,0.0,True,2.6,False
CLI007634,Clara Cavalcanti,85954151106,2026-03-11,,Quixadá,CE,Básico,"19,90",0,18.0,65.84,True,16.7,False
CLI009550,Guilherme Barbosa,12130807904,25/01/2026,,Salinópolis,PA,Básico,"19,90",9,15.0,24.43,True,17.0,False
CLI001690,Bruno Barbosa,53865855983,2025-11-04,,Joinville,SC,Básico,19.90,6,,0.0,False,,False
CLI009883,Fernanda Marques,201.864.323-17,23/06/2024,,São Luís,MA,Premium,49.90,0,28.0,136.25,sim,23.2,False
CLI001726,Carla Rocha,31165716729,02/04/2024,,São Luís,MA,Básico,"19,90",7,,0.0,False,,False
CLI009010,Yasmin Castro,187.529.192-17,17-05-24,,São Gonçalo,RJ,Básico,"19,90",10,2.0,26.03,False,,False
CLI004931,Bruna Gomes,037.109.048-19,09/09/2024,02/04/2026,Floriano,PI,Premium,"49,90",3,48.0,111.8,False,,True
CLI005963,Bruna Cavalcanti,242.212.354-76,27/11/2024,,Janaúba,MG,Básico,"19,90",12,8.0,882907.73,False,,False
CLI002497,Otávio Marques,61273188363,18-04-25,,Porto Alegre,RS,Básico,"R$ 19,90",4,23.0,36.63,False,,False
CLI009030,Sabrina Castro,834.202.883-81,2025-05-17,,Brasília,DF,Premium,"49,90",8,74.0,87.86,False,,False
CLI006905,Débora Costa,776.317.568-83,2025-11-09,,Uberlândia,MG,Básico,"19,90",5,27.0,41.66,False,,False
CLI006107,Bruno Marques,00451396676,2026-02-04,,Pelotas,RS,Premium,49.90,3,10.0,107.43,False,,False
CLI008215,Bruna Ribeiro,937.664.029-07,2025-06-17,2026-04-18,Goiânia,GO,Premium,49.90,7,18.0,104.16,True,48.7,True
CLI000341,Lucas Pinto,953.906.399-39,2024-10-17,,São Luís,MA,Básico,"19,90",4,24.0,48.49,True,20.7,False
CLI002409,Karina Souza,51635118946,03/12/2025,,Nova Iguaçu,RJ,Premium,49.90,10,38.0,52.87,True,14.4,False
CLI001602,Letícia Gomes,815.201.513-49,06/08/2025,,João Pessoa,PB,Básico,"19,90",2,15.0,23.73,False,,False
CLI009881,Vanessa Lima,116.560.869-21,11/03/2025,2026-04-25,Uberlândia,MG,Premium,"49,90",12,37.0,59.08,True,16.8,True
CLI008374,Marcos Carvalho,871.649.222-38,11/04/2025,,Osasco,SP,Básico,"19,90",1,21.0,65.47,False,,False
CLI005783,Thiago Pinto,851.813.719-61,28/03/2024,,São Luís,MA,Premium,"49,90",6,51.0,69.91,False,,False
CLI004577,Sérgio Rodrigues,269.335.811-98,2025-07-17,,Salvador,BA,Premium,"49,90",2,47.0,62.33,False,,False
CLI007972,Igor Dias,991.482.755-23,22/06/2025,,Belo Horizonte,MG,Premium,"49,90",3,38.0,38.39,False,,False
CLI003726,Ricardo Nunes,900.364.476-89,11/04/2024,,Aracaju,SE,Básico,"19,90",0,19.0,94.81,False,,False
CLI002557,Carlos Santos,487.637.214-29,2024-08-21,,Maringá,PR,Básico,"19,90",0,0.0,0.0,não,,False
CLI002786,Mariana Barbosa,54606961739,2025-02-02,2026-04-24,Nova Iguaçu,RJ,Premium,49.90,7,59.0,75.15,True,18.8,True
CLI001524,Thiago Souza,562.118.703-53,16-03-26,,Fortleza,CE,Premium,"49,90",7,45.0,698667.66,False,,False
